date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric8,metric9
01-01-2015,Z1F0QLC7,0,85587128,0,0,0,64,184692,0,0,0
01-01-2015,Z1F0QQ5F,0,97186960,0,0,0,12,283693,0,0,0
01-01-2015,Z1F0QSB1,0,211104536,0,0,0,20,200415,0,0,0
01-01-2015,Z1F0QZJB,0,213439504,0,0,6,10,284563,0,0,0
01-01-2015,Z1F0R8FZ,0,223027032,0,0,0,13,171478,0,0,0
01-01-2015,Z1F0R8QZ,0,152656704,0,15,0,95,223190,0,0,155
01-01-2015,Z1F0R9TM,0,138448904,0,0,0,19,196698,0,0,0
01-01-2015,Z1F0RGNJ,0,104053800,0,8,6,20,197144,0,0,0
01-01-2015,Z1F0RGQV,0,218999720,0,0,0,89,214637,0,0,0
01-01-2015,Z1F0RL5B,0,50388816,0,0,0,14,173050,0,0,0
01-01-2015,Z1F0VJ8V,0,130810184,0,0,0,15,40,0,0,0
01-01-2015,Z1F0VNSW,0,5550872,0,0,0,5,188679,0,0,0
01-01-2015,Z1F0W23J,0,236674632,0,0,0,8,406377,0,0,10
01-01-2015,Z1F0WPTF,0,189138768,0,0,0,10,34,0,0,0
01-01-2015,Z1F0WVLC,0,207045976,0,0,2,5,155008,0,0,0
01-01-2015,Z1F0ZCPW,0,243667312,0,0,0,8,162630,0,0,1
01-01-2015,Z1F118C9,0,211084160,0,36,0,5,226953,0,0,1
01-01-2015,Z1F11B2R,0,53990024,0,0,0,5,328818,0,0,0
01-01-2015,Z1F11BHF,0,123000064,0,0,2,5,211905,0,0,0
01-01-2015,Z1F11RAE,0,150627824,0,0,0,8,235350,0,0,0
01-01-2015,Z1F11SL0,0,183231424,0,0,0,8,176375,0,0,0
01-01-2015,Z1F11SYE,0,60790408,0,0,2,7,183139,0,0,0
01-01-2015,Z1F130LH,0,98183304,56,0,0,24,235992,0,0,0
01-01-2015,Z1F1473X,0,228012976,0,0,0,8,224544,0,0,0
01-01-2015,Z1F1479Y,0,111179192,0,0,0,8,184714,0,0,0
01-01-2015,Z1F147WQ,0,185327416,0,0,0,8,155451,0,0,0
01-01-2015,Z1F148T1,0,158452880,0,0,0,8,182606,0,0,0
01-01-2015,Z1F14BGY,0,46639464,0,0,0,8,190051,0,0,0
01-01-2015,Z1F14F5V,0,10058824,0,0,0,8,209577,0,0,177
01-01-2015,Z1F14Z4F,0,115139728,0,0,3,8,204025,0,0,0
01-01-2015,Z1F151C1,0,131699048,0,0,0,7,246359,0,0,0
01-01-2015,Z1F156MQ,0,180580088,240,1,0,2,163781,0,0,0
01-01-2015,Z1F15HYM,0,202222520,0,0,0,7,211660,0,0,0
01-01-2015,Z1F15VY4,0,100144136,0,1,0,4,200744,0,0,0
01-01-2015,Z1F161QC,0,215856664,0,1,0,4,240203,0,0,0
01-01-2015,Z1F1632F,0,211231464,0,1,0,4,237304,0,0,7226
01-01-2015,Z1F1652D,0,56856720,0,0,0,8,191613,0,0,0
01-01-2015,Z1F1653X,0,154007624,0,0,0,8,172665,0,0,0
01-01-2015,Z1F16BR1,0,57537584,0,0,0,6,155241,0,0,8
01-01-2015,Z1F16G31,0,508584,0,0,0,4,373005,0,0,0
01-01-2015,Z1F16LDN,0,134141520,0,0,0,8,225609,0,0,3
01-01-2015,Z1F17XPD,0,11659192,0,1,0,2,198575,0,0,1
01-01-2015,Z1F17YTD,0,199970344,0,1,0,3,199059,0,0,0
01-01-2015,Z1F17Z3N,0,72710808,0,1,0,1,174065,0,0,3
01-01-2015,Z1F17ZCN,0,165848616,0,1,10,3,193452,0,0,0
01-01-2015,Z1F18YB3,0,201215312,0,0,0,8,227694,0,0,0
01-01-2015,Z1F18YST,0,48070360,0,0,0,8,209167,0,0,0
01-01-2015,Z1F1901P,0,14345648,0,0,0,8,222177,0,0,0
01-01-2015,Z1F19ENW,0,113747592,0,0,0,6,19,0,0,0
01-01-2015,Z1F19KMH,0,126100600,0,0,0,14,43,0,0,5
01-01-2015,Z1F19QH0,0,73692296,0,0,0,15,44,0,0,0
01-01-2015,Z1F19QM3,0,201970392,0,0,1,7,95477,8,8,0
01-01-2015,Z1F19TP2,0,79036376,0,0,0,9,27,0,0,0
01-01-2015,Z1F19TVX,0,21358480,0,0,0,11,88839,8,8,0
01-01-2015,Z1F19VF5,0,185821440,0,0,0,9,217,0,0,0
01-01-2015,Z1F1A0CJ,0,185715344,0,0,0,7,273204,0,0,0
01-01-2015,Z1F1A0LM,0,242992744,0,0,0,7,230337,0,0,0
01-01-2015,Z1F1A0RP,0,221809096,0,0,0,7,181475,0,0,0
01-01-2015,Z1F1A1HH,0,218793488,0,0,0,7,209340,0,0,0
01-01-2015,Z1F1A7MG,0,61316616,168,0,11,7,94924,0,0,0
01-01-2015,Z1F1A83K,0,36209336,0,0,0,11,27,0,0,0
01-01-2015,Z1F1AD0M,0,142624376,0,0,1,21,219110,0,0,0
01-01-2015,Z1F1AF54,0,169111864,0,0,0,7,19,0,0,0
01-01-2015,Z1F1AFF2,0,25012752,112,0,0,12,36,0,0,0
01-01-2015,Z1F1AFT5,0,41973904,0,0,0,7,20,0,0,0
01-01-2015,Z1F1AG5N,0,193717560,0,0,4,6,19,0,0,0
01-01-2015,Z1F1AGLA,0,53282672,0,0,0,8,238487,0,0,0
01-01-2015,Z1F1AGN5,0,152369448,0,0,0,8,271115,0,0,0
01-01-2015,Z1F1AGW1,0,171637640,0,0,0,7,279827,0,0,18701
01-01-2015,Z1F1B6H4,0,117632152,0,0,0,7,18,0,0,1
01-01-2015,Z1F1B6NP,0,190108232,0,0,0,11,28,0,0,1
01-01-2015,Z1F1B799,0,130554640,0,0,0,14,42,0,0,0
01-01-2015,Z1F1CZ35,0,52000488,0,0,0,7,209797,0,0,0
01-01-2015,Z1F1FCH5,0,63559568,0,0,6,7,214696,24,24,0
01-01-2015,Z1F1FZ9J,0,207996472,0,0,0,5,205515,0,0,0
01-01-2015,Z1F1HEQR,0,26513208,0,0,0,4,164891,0,0,0
01-01-2015,Z1F1HSWK,0,88886208,0,0,0,5,359637,0,0,6
01-01-2015,Z1F1Q9BD,0,130742600,0,0,0,7,224459,0,0,0
01-01-2015,Z1F1R76A,0,218656456,0,0,0,6,314970,0,0,12
01-01-2015,Z1F1RE71,0,44407312,0,1,0,3,184247,0,0,0
01-01-2015,Z1F1RJFA,0,243890056,1208,1,0,4,312579,0,0,0
01-01-2015,Z1F1VMZB,0,45340272,0,0,0,5,186491,0,0,0
01-01-2015,Z1F1VQFY,0,16736808,0,0,0,6,224020,0,0,0
01-01-2015,Z1F26YZB,0,193902776,0,1,0,1,271646,0,0,0
01-01-2015,Z1F282ZV,0,161799176,0,1,0,1,171608,0,0,0
01-01-2015,Z1F2PBHX,0,129475464,0,0,0,4,148008,0,0,0
01-02-2015,S1F01085,0,1650864,56,0,52,6,407438,0,0,7
01-02-2015,S1F0166B,0,191946112,0,3,0,6,403174,0,0,0
01-02-2015,S1F01E6Y,0,192723440,0,0,0,12,238718,0,0,0
01-02-2015,S1F01JE0,0,109398680,0,0,0,6,410186,0,0,0
01-02-2015,S1F01R2B,0,200864456,0,0,0,15,313173,0,0,3
01-02-2015,S1F01TD5,0,116964088,0,0,41,6,413535,0,0,1
01-02-2015,S1F01XDJ,0,2211760,0,0,0,8,403892,0,0,0
01-02-2015,S1F023H2,0,161679800,0,0,1,19,495730,16,16,3
01-02-2015,S1F02A0J,0,63705712,0,1,0,14,311869,0,0,0
01-02-2015,S1F02DZ2,0,75736784,0,323,9,9,407905,0,0,164
01-02-2015,S1F02EVN,0,207699208,0,0,0,7,388146,0,0,1
01-02-2015,S1F02L38,0,370600,0,0,0,2,216530,0,0,8
01-02-2015,S1F02MGA,0,143057976,0,266,1,6,399286,0,0,2270
01-02-2015,S1F02P76,0,137391624,1536,0,175,11,301679,0,0,0
01-02-2015,S1F02VAX,0,111341488,168,2,521,3,380496,0,0,3
01-02-2015,S1F02WFT,0,81025064,5160,14,1074,11,249515,0,0,21
01-02-2015,S1F0318A,0,133534160,0,0,0,9,394890,0,0,5
01-02-2015,S1F0322R,0,141021008,0,0,0,9,411399,0,0,0
01-02-2015,S1F0330P,0,140945136,0,0,12,14,297284,0,0,5
01-02-2015,S1F035SJ,0,13684376,0,0,0,9,389730,0,0,0
01-02-2015,S1F0377V,0,192306528,0,0,23,14,321308,0,0,8
01-02-2015,S1F039FE,0,32129064,0,0,6,4,394782,0,0,2
01-02-2015,S1F03RV3,0,194483448,0,0,0,8,259369,0,0,0
01-02-2015,S1F03YZM,0,75670840,0,0,0,7,200488,0,0,0
01-02-2015,S1F044ET,0,181377384,0,0,0,5,227942,0,0,0
01-02-2015,S1F049RX,0,3232336,0,0,4,7,395719,0,0,0
01-02-2015,S1F04DH8,0,174740664,0,9,0,16,324354,0,0,145
01-02-2015,S1F04KSC,0,209131472,392,24929,529,3,339205,0,0,10137
01-02-2015,S1F04MVQ,0,204644368,1984,0,46,4,367145,0,0,65
01-02-2015,S1F04R7Y,0,212258728,0,0,0,7,398672,0,0,51
01-02-2015,S1F04TS4,0,90161432,0,0,8,6,385366,0,0,1
01-02-2015,S1F04Y6C,0,183713560,0,0,7,3,388821,0,0,0
01-02-2015,S1F059G0,0,99204576,0,14,0,3,399158,0,0,255
01-02-2015,S1F05AFP,0,167936512,0,0,2,3,378044,0,0,0
01-02-2015,S1F05B1Q,0,10480624,0,0,7,4,387410,0,0,57
01-02-2015,S1F05NAJ,0,149842384,392,0,0,4,337713,0,0,1
01-02-2015,S1F05P51,0,204265168,496,0,0,5,332206,0,0,0
01-02-2015,S1F05P5Z,0,234050816,928,0,3,4,332608,0,0,0
01-02-2015,S1F06E04,0,123244632,1952,0,12,5,375985,0,0,0
01-02-2015,S1F06F7K,0,137966392,128,0,0,4,383073,0,0,1
01-02-2015,S1F06R6W,0,215897688,0,0,0,2,397732,0,0,3
01-02-2015,S1F06ZX2,0,137490856,0,0,0,9,405128,0,0,0
01-02-2015,S1F08R94,0,208560904,0,1,0,4,326678,0,0,0
01-02-2015,S1F08S38,0,55397624,744,3,2,4,334993,0,0,6
01-02-2015,S1F09DZQ,0,34614880,136,0,2,6,381298,0,0,2
01-02-2015,S1F09MAK,0,31592888,7944,0,7,3,306534,0,0,4
01-02-2015,S1F09MSM,0,169532376,360,0,0,3,339461,0,0,2
01-02-2015,S1F0A1PX,0,53546712,0,0,0,4,331820,0,0,0
01-02-2015,S1F0A1VP,0,233690384,8,1,8,4,338741,0,0,1
01-02-2015,S1F0AADQ,0,226442760,0,0,0,7,381804,0,0,1
01-02-2015,S1F0AEFT,0,223677472,0,0,0,9,393608,0,0,0
01-02-2015,S1F0B3XA,0,153270168,464,0,3,4,343231,0,0,0
01-02-2015,S1F0B5QJ,0,212279632,21528,0,331,4,257578,8,8,0
01-02-2015,S1F0BN0S,0,187018824,1392,0,0,4,317067,0,0,0
01-02-2015,S1F0BQZK,0,41828192,128,3,6,4,333239,48,48,5
01-02-2015,S1F0BVK1,0,153889664,0,0,0,5,237028,0,0,0
01-02-2015,S1F0BWZ3,0,169635312,0,0,0,7,354416,0,0,2
01-02-2015,S1F0C95J,0,166867040,0,0,0,5,229780,0,0,0
01-02-2015,S1F0CE60,0,138121792,0,0,0,6,215044,0,0,0
01-02-2015,S1F0CSBR,0,138705824,352,0,1,4,304691,0,0,0
01-02-2015,S1F0CSRZ,0,30477736,7800,382,7,4,332141,0,0,1864
01-02-2015,S1F0CT09,0,81975752,104,0,0,4,335101,0,0,0
01-02-2015,S1F0CT4F,0,19660080,0,0,0,4,351591,0,0,0
01-02-2015,S1F0CTDN,0,72104024,528,0,4,9,382459,32,32,3
01-02-2015,S1F0CTDY,0,56611416,192,0,0,4,338339,0,0,0
01-02-2015,S1F0CTRL,0,86780400,800,0,0,4,341969,0,0,1
01-02-2015,S1F0CVDS,0,50207992,0,0,0,4,346221,312,312,0
01-02-2015,S1F0CVRM,0,18995120,520,0,3,4,334176,0,0,0
01-02-2015,S1F0CVWK,0,234895480,1912,0,6,7,350807,0,0,0
01-02-2015,S1F0CVY5,0,168688656,1248,1326,4,5,317038,0,0,898
01-02-2015,S1F0CWHW,0,203159128,368,0,0,4,321407,0,0,9
01-02-2015,S1F0CWKN,0,148392096,0,0,0,4,339408,0,0,0
01-02-2015,S1F0CWXJ,0,145813848,6336,0,1,4,286450,0,0,0
01-02-2015,S1F0DKAN,0,2560888,0,0,0,6,258759,0,0,0
01-02-2015,S1F0DSTY,0,28803248,0,0,0,11,438000,0,0,0
01-02-2015,S1F0E9EP,0,126870472,0,0,0,8,197887,0,0,0
01-02-2015,S1F0EEP2,0,153560480,0,0,0,13,242731,0,0,0
01-02-2015,S1F0EGMT,0,103740336,0,0,0,9,197669,0,0,0
01-02-2015,S1F0EGSH,0,56980536,0,0,0,11,218309,0,0,0
01-02-2015,S1F0F4EB,0,14323816,0,0,0,9,201527,0,0,2
01-02-2015,S1F0F4G4,0,233541936,0,0,0,10,287182,0,0,2
01-02-2015,S1F0FGBQ,0,41566632,0,0,0,9,171742,0,0,0
01-02-2015,S1F0FP0C,0,189812584,0,0,0,9,200904,0,0,0
01-02-2015,S1F0FVBE,0,240351224,0,0,0,14,289330,0,0,0
01-02-2015,S1F0FW8K,0,171756216,0,0,0,92,220810,0,0,0
01-02-2015,S1F0FZ8F,0,150651880,0,0,0,7,197607,0,0,0
01-02-2015,S1F0G0XX,0,219593000,0,0,0,12,288195,0,0,0
01-02-2015,S1F0G9ZF,0,21096752,0,0,0,70,221461,0,0,0
01-02-2015,S1F0GCED,0,11965112,0,0,0,8,202219,0,0,0
01-02-2015,S1F0GG8X,0,56613192,1232,0,0,11,188813,0,0,2
01-02-2015,S1F0GGJD,0,18689592,0,0,0,62,194926,0,0,0
01-02-2015,S1F0GGPP,0,204747984,0,0,0,9,200723,0,0,0
01-02-2015,S1F0GHJ1,0,64072520,0,0,0,58,221420,0,0,0
01-02-2015,S1F0GJL9,0,75211128,0,0,0,63,223596,0,0,0
01-02-2015,S1F0GJW3,0,137727352,0,0,0,8,202502,0,0,0
01-02-2015,S1F0GKFX,0,128027960,0,0,0,65,224552,0,0,0
01-02-2015,S1F0GKL6,0,11900096,0,0,0,90,222747,0,0,0
01-02-2015,S1F0GPFZ,0,72397272,0,0,0,8,196570,0,0,0
01-02-2015,S1F0GPXY,0,41727808,0,0,0,8,197533,0,0,0
01-02-2015,S1F0GQCL,0,136415016,0,0,0,92,218937,0,0,0
01-02-2015,S1F0GRB1,0,163454904,0,0,0,67,223369,0,0,0
01-02-2015,S1F0GSD9,0,20571872,0,0,0,11,198938,0,0,0
01-02-2015,S1F0GSHB,0,173750736,0,0,0,91,225332,0,0,0
01-02-2015,S1F0GV0W,0,189457640,0,5,6,95,223182,0,0,0
01-02-2015,S1F0H6JG,0,111038448,0,0,0,7,194319,0,0,0
01-02-2015,S1F0H6JJ,0,169881384,0,0,0,32,251245,0,0,2
01-02-2015,S1F0HWXJ,0,147390360,0,0,0,6,208328,0,0,0
01-02-2015,S1F0J5JH,0,78445448,0,0,0,7,201536,0,0,0
01-02-2015,S1F0JD7P,0,35649048,0,0,0,58,225644,0,0,0
01-02-2015,S1F0JGJV,0,113670096,0,0,0,7,196815,0,0,0
01-02-2015,S1F0JMRJ,0,130919328,0,0,0,39,255957,0,0,14
01-02-2015,S1F0KY6R,0,150145224,0,0,0,14,286042,0,0,0
01-02-2015,S1F0KYCR,0,198251016,0,0,0,9,200008,0,0,0
01-02-2015,S1F0KZJJ,0,79431664,0,0,0,36,248730,0,0,0
01-02-2015,S1F0L0DW,0,231456952,0,0,0,7,283299,0,0,0
01-02-2015,S1F0L11K,0,224833016,0,0,0,6,207114,0,0,0
01-02-2015,S1F0LBMG,0,232246664,0,0,0,7,282819,0,0,7
01-02-2015,S1F0LBY2,0,152587680,0,0,0,11,445954,0,0,0
01-02-2015,S1F0LC06,0,234164456,0,0,0,6,207785,0,0,0
01-02-2015,S1F0LCKH,0,217681576,0,0,0,11,449569,0,0,0
01-02-2015,S1F0LCQX,0,61030896,0,0,0,7,281363,0,0,0
01-02-2015,S1F0LCS6,0,54787328,0,0,0,17,219974,0,0,0
01-02-2015,S1F0LCSV,0,138034752,0,0,0,6,180634,0,0,0
01-02-2015,S1F0LCTV,0,238613336,0,0,1,11,448353,0,0,0
01-02-2015,S1F0LCVC,0,197826176,0,0,0,8,206015,0,0,0
01-02-2015,S1F0LD15,0,163549216,0,0,0,6,283114,0,0,0
01-02-2015,S1F0LD2C,0,188910528,0,0,0,12,437819,0,0,0
01-02-2015,S1F0LD73,0,222414040,0,0,0,6,282146,0,0,0
01-02-2015,S1F0LDB5,0,160937352,17408,0,1,15,182232,0,0,4
01-02-2015,S1F0LDED,0,188938032,0,0,0,7,201151,0,0,0
01-02-2015,S1F0LDKM,0,128264904,0,0,0,7,207694,0,0,1
01-02-2015,S1F0LDLW,0,81766992,0,0,0,7,207673,0,0,0
01-02-2015,S1F0LE2X,0,86724520,0,0,26,16,196011,0,0,4
01-02-2015,S1F0LEBM,0,174772064,0,0,0,5,202124,0,0,5
01-02-2015,S1F0LHH2,0,144426872,1056,0,6,8,199972,0,0,0
01-02-2015,S1F0LL2X,0,234091648,0,1,14,6,207888,0,0,2
01-02-2015,S1F0LLKM,0,123786616,0,0,0,11,200435,0,0,4
01-02-2015,S1F0LQDQ,0,187281480,0,0,0,8,203846,0,0,0
01-02-2015,S1F0LR01,0,4306960,0,0,8,9,169543,0,0,0
01-02-2015,S1F0M2PQ,0,243639944,0,0,6,60,225100,0,0,0
01-02-2015,S1F0MBV5,0,151110288,0,0,0,4,343076,0,0,0
01-02-2015,S1F0P1K7,0,162864304,0,0,0,2,244290,0,0,0
01-02-2015,S1F0P2B4,0,40283320,0,0,0,4,250572,0,0,0
01-02-2015,S1F0P3G2,0,67760976,0,0,0,8,242452,0,0,1
01-02-2015,S1F0PEVC,0,180010032,0,0,0,6,217009,0,0,1
01-02-2015,S1F0PF59,0,52959936,0,0,0,6,245223,0,0,0
01-02-2015,S1F0PF5Q,0,79105280,0,0,0,12,245506,0,0,98
01-02-2015,S1F0PG6Z,0,95707528,0,0,20,10,200877,0,0,4
01-02-2015,S1F0PGHQ,0,193594760,0,0,0,6,242619,0,0,0
01-02-2015,S1F0PGZ6,0,149063208,0,0,0,5,245087,0,0,2
01-02-2015,S1F0PJAJ,0,237680248,0,0,0,12,247898,0,0,0
01-02-2015,S1F0PJJW,0,218453616,0,0,0,6,240607,0,0,0
01-02-2015,S1F0PJZP,0,223320672,0,0,0,12,242415,0,0,0
01-02-2015,S1F0PK2J,0,190548208,0,0,0,6,250384,0,0,0
01-02-2015,S1F0PK70,0,34911152,0,0,0,7,213399,0,0,0
01-02-2015,S1F0PL0R,0,103548056,0,0,0,6,221863,0,0,0
01-02-2015,S1F0PL7D,0,142044024,0,0,0,6,242341,0,0,1
01-02-2015,S1F0PLEL,0,3275592,0,0,0,7,218717,0,0,0
01-02-2015,S1F0PXZL,0,123579976,0,0,0,8,380445,0,0,0
01-02-2015,S1F0QF3R,0,106095704,0,0,0,12,201790,0,0,1
01-02-2015,S1F0QWEQ,0,205841496,0,0,0,9,220023,0,0,2
01-02-2015,S1F0QWGA,0,213133648,0,0,0,6,201423,0,0,0
01-02-2015,S1F0QWGD,0,238280680,0,0,0,17,219413,0,0,2
01-02-2015,S1F0QWPP,0,106540416,0,0,0,8,191439,0,0,0
01-02-2015,S1F0QWV6,0,146904912,0,0,9,8,185511,0,0,1
01-02-2015,S1F0QWWF,0,199548152,0,0,0,6,221164,0,0,0
01-02-2015,S1F0QWYG,0,208402896,0,0,0,6,196719,0,0,0
01-02-2015,S1F0QWZP,0,189724808,0,0,0,12,202874,0,0,2
01-02-2015,S1F0QX41,0,143967520,0,0,0,17,220399,0,0,0
01-02-2015,S1F0QX4C,0,186463344,0,0,0,12,186430,0,0,0
01-02-2015,S1F0QXCB,0,233933000,0,0,6,8,201507,0,0,1
01-02-2015,S1F0QXDD,0,123871896,0,0,0,8,188222,0,0,0
01-02-2015,S1F0QXDQ,0,197452376,0,0,0,6,190378,0,0,0
01-02-2015,S1F0QXM0,0,132992696,0,0,0,9,175469,0,0,0
01-02-2015,S1F0QXNB,0,241786608,0,0,0,16,220025,0,0,2
01-02-2015,S1F0QXRG,0,143415440,0,0,15,12,163552,0,0,0
01-02-2015,S1F0QXTJ,0,182371376,0,0,0,17,217890,0,0,0
01-02-2015,S1F0QXVD,0,58335528,0,0,0,6,218964,0,0,0
01-02-2015,S1F0QXXH,0,52200448,0,0,0,13,217404,0,0,0
01-02-2015,S1F0QXYA,0,100558480,0,2,0,13,186515,0,0,2794
01-02-2015,S1F0QXZS,0,154558640,0,0,13,9,191274,0,0,0
01-02-2015,S1F0QY05,0,65052792,0,0,2,10,220123,0,0,0
01-02-2015,S1F0QY0Q,0,16881264,0,0,0,5,210714,0,0,6
01-02-2015,S1F0QY11,0,32796680,0,0,9,7,208967,16,16,0
01-02-2015,S1F0QY1C,0,108401144,0,5,0,11,250209,0,0,2
01-02-2015,S1F0QY71,0,117475144,0,0,0,13,217768,0,0,0
01-02-2015,S1F0QY8S,0,83220592,0,0,0,11,191625,0,0,0
01-02-2015,S1F0QYBJ,0,66143368,0,0,0,8,197503,0,0,0
01-02-2015,S1F0QYJX,0,43129176,0,2,0,5,249956,0,0,1
01-02-2015,S1F0QYLA,0,187156904,0,1,0,5,242337,0,0,0
01-02-2015,S1F0QYMX,0,110387528,0,0,0,5,249796,0,0,5
01-02-2015,S1F0QYND,0,78767184,1160,0,17,6,249650,0,0,2
01-02-2015,S1F0QYPA,0,11055136,0,0,0,8,185633,0,0,0
01-02-2015,S1F0QYRB,0,110330288,0,0,6,10,211587,0,0,0
01-02-2015,S1F0QYRS,0,210554256,0,0,0,11,218626,0,0,4
01-02-2015,S1F0QYX3,0,86258696,0,0,0,16,219577,0,0,3
01-02-2015,S1F0QYX4,0,232670848,0,0,0,8,189751,0,0,1
01-02-2015,S1F0QYYB,0,225794208,0,0,0,11,246340,0,0,0
01-02-2015,S1F0QZ0P,0,53183008,0,0,1,16,217411,6,6,1
01-02-2015,S1F0QZSF,0,122885680,0,0,0,9,190676,0,0,0
01-02-2015,S1F0QZXV,0,171739904,0,0,0,7,201766,0,0,0
01-02-2015,S1F0QZYJ,0,185189272,0,0,0,11,249855,0,0,0
01-02-2015,S1F0R0JT,0,169618312,0,0,0,17,218640,0,0,0
01-02-2015,S1F0R0PX,0,26176080,0,0,0,12,217718,0,0,0
01-02-2015,S1F0R12B,0,135693536,0,0,0,6,216786,0,0,0
01-02-2015,S1F0R12Y,0,80872920,0,0,0,9,218320,0,0,1
01-02-2015,S1F0R15Y,0,127055904,0,0,0,6,221654,0,0,0
01-02-2015,S1F0R1GK,0,80950920,0,0,0,17,217588,0,0,0
01-02-2015,S1F0R20R,0,221659304,0,0,0,10,218252,0,0,0
01-02-2015,S1F0R2CW,0,121788584,0,0,0,9,219881,0,0,0
01-02-2015,S1F0R2KW,0,201156808,0,0,0,8,218789,0,0,0
01-02-2015,S1F0R2RJ,0,198587304,0,0,0,9,184664,0,0,0
01-02-2015,S1F0R2S6,0,203915632,0,0,0,8,189307,0,0,5
01-02-2015,S1F0R2SV,0,45748232,0,0,0,13,219223,0,0,1
01-02-2015,S1F0R2VP,0,108764968,0,0,0,12,222293,0,0,0
01-02-2015,S1F0R2VR,0,92191168,0,0,0,6,190174,0,0,0
01-02-2015,S1F0R37Q,0,110570568,0,0,0,7,189852,0,0,4
01-02-2015,S1F0R3FB,0,137122536,0,0,12,6,221072,0,0,0
01-02-2015,S1F0R3JV,0,200267680,0,0,0,6,200292,0,0,0
01-02-2015,S1F0R3LG,0,231654936,0,0,0,6,217162,0,0,0
01-02-2015,S1F0R3N9,0,80287024,0,0,6,16,219047,0,0,0
01-02-2015,S1F0R4JP,0,37763416,0,0,0,16,209646,0,0,0
01-02-2015,S1F0R4JY,0,93755904,0,0,0,7,388778,0,0,0
01-02-2015,S1F0R4Q8,0,98792592,0,0,0,6,196576,0,0,0
01-02-2015,S1F0R4YC,0,75276784,0,0,27,11,216368,0,0,0
01-02-2015,S1F0RG6V,0,223642376,0,0,0,8,186469,0,0,0
01-02-2015,S1F0RKT7,0,68678616,0,0,0,9,334400,0,0,13
01-02-2015,S1F0RM77,0,139718248,0,0,0,11,200393,0,0,0
01-02-2015,S1F0RQLR,0,182101840,0,0,0,7,244421,0,0,0
01-02-2015,S1F0RR0C,0,27879976,0,0,0,12,312015,0,0,0
01-02-2015,S1F0RR2E,0,156292400,0,0,0,8,248396,0,0,0
01-02-2015,S1F0RR35,0,215517192,136,0,0,12,264065,0,0,0
01-02-2015,S1F0RR5M,0,35457352,0,0,6,10,193540,0,0,0
01-02-2015,S1F0RR69,0,73546600,0,0,6,10,327793,0,0,0
01-02-2015,S1F0RR7L,0,207830296,0,0,0,13,243870,0,0,0
01-02-2015,S1F0RRB1,0,13307628,64776,0,49,8,39267,56,56,1
01-02-2015,S1F0RRDW,0,183099880,0,0,0,8,244580,0,0,0
01-02-2015,S1F0RREN,0,70867496,0,0,0,11,200008,0,0,1
01-02-2015,S1F0RRXY,0,220171672,0,0,0,6,385044,0,0,0
01-02-2015,S1F0RS3B,0,233112656,0,0,0,7,247482,0,0,0
01-02-2015,S1F0RS72,0,1210944,0,0,0,8,263309,0,0,15
01-02-2015,S1F0RS81,0,135395304,0,0,0,13,247448,0,0,0
01-02-2015,S1F0RSDT,0,209065056,0,0,0,8,194458,0,0,3
01-02-2015,S1F0RSER,0,196852448,0,0,0,7,299006,0,0,0
01-02-2015,S1F0RSFT,0,137174008,0,0,0,12,180301,0,0,0
01-02-2015,S1F0RSG7,0,39609336,0,406,0,12,305096,0,0,2637
01-02-2015,S1F0RSML,0,1934224,0,0,0,13,383682,0,0,0
01-02-2015,S1F0RSMR,0,206628136,0,0,0,9,244271,0,0,26
01-02-2015,S1F0RSWJ,0,111660712,0,0,0,12,249324,0,0,0
01-02-2015,S1F0RSXC,0,66130280,0,0,0,8,141203,0,0,1
01-02-2015,S1F0RSZP,0,103184272,0,0,0,13,245369,0,0,0
01-02-2015,S1F0RSZZ,0,121252960,0,0,0,12,194618,0,0,0
01-02-2015,S1F0RTQV,0,187797144,0,0,0,10,388954,0,0,0
01-02-2015,S1F0RV6Z,0,25236616,0,0,0,7,385271,0,0,0
01-02-2015,S1F0RVG8,0,223307640,0,0,6,6,298480,0,0,8
01-02-2015,S1F0RVVR,0,222344224,0,0,0,7,180778,0,0,0
01-02-2015,S1F0S02A,0,110995064,0,0,0,7,244565,0,0,0
01-02-2015,S1F0S0NC,0,74145024,0,0,0,7,193019,0,0,2
01-02-2015,S1F0S1QK,0,32339568,0,0,0,7,384650,0,0,2
01-02-2015,S1F0S2WJ,0,114335824,1184,0,0,14,245315,8,8,0
01-02-2015,S1F0S30R,0,152493080,0,0,0,13,236817,0,0,0
01-02-2015,S1F0S33G,0,125936416,32,0,6,11,174044,0,0,7
01-02-2015,S1F0S34C,0,47867008,0,1331,0,13,200684,0,0,34
01-02-2015,S1F0S34Q,0,52215080,64728,0,10,13,195735,8,8,0
01-02-2015,S1F0S351,0,7320304,0,0,0,8,248514,0,0,0
01-02-2015,S1F0S363,0,35841888,0,0,0,11,387198,0,0,0
01-02-2015,S1F0S382,0,220715552,0,0,0,13,244482,0,0,0
01-02-2015,S1F0S387,0,201872280,0,2,0,12,244514,0,0,34
01-02-2015,S1F0S3A3,0,72885640,0,0,0,6,191243,0,0,1
01-02-2015,S1F0S3CR,0,131694112,0,0,0,7,382323,0,0,0
01-02-2015,S1F0S3DF,0,200815296,0,0,0,8,190882,0,0,2
01-02-2015,S1F0S454,0,78146904,0,0,0,6,383967,0,0,0
